,ticker,start_date,end_date
1775,EC,2008-09-18 00:00:00-04:00,2024-06-07 00:00:00-04:00
1776,ECAT,2021-09-28 00:00:00-04:00,2024-06-07 00:00:00-04:00
1777,ECBK,2022-07-28 00:00:00-04:00,2024-06-07 00:00:00-04:00
1778,ECCW,2021-03-29 00:00:00-04:00,2024-06-07 00:00:00-04:00
1779,ECDD,1994-10-31 00:00:00-05:00,2024-06-07 00:00:00-04:00
1780,ECIA,2004-01-02 00:00:00-05:00,2024-06-07 00:00:00-04:00
1781,ECL,1973-02-21 00:00:00-05:00,2024-06-07 00:00:00-04:00
1782,ECOR,2018-06-22 00:00:00-04:00,2024-06-07 00:00:00-04:00
1783,ECOX,2013-03-21 00:00:00-04:00,2024-06-07 00:00:00-04:00
1784,ECPG,1999-07-09 00:00:00-04:00,2024-06-07 00:00:00-04:00
1785,ECVT,2017-09-29 00:00:00-04:00,2024-06-07 00:00:00-04:00
1786,ECXJ,2004-06-07 00:00:00-04:00,2024-06-07 00:00:00-04:00
1787,ED,1962-01-02 00:00:00-05:00,2024-06-07 00:00:00-04:00
1788,EDAP,1997-08-01 00:00:00-04:00,2024-06-07 00:00:00-04:00
1789,EDF,2010-12-27 00:00:00-05:00,2024-06-07 00:00:00-04:00
1790,EDIT,2016-02-03 00:00:00-05:00,2024-06-07 00:00:00-04:00
1791,EDN,2007-04-26 00:00:00-04:00,2024-06-07 00:00:00-04:00
1792,EDR,2021-04-28 00:00:00-04:00,2024-06-07 00:00:00-04:00
1793,EDRY,2018-06-01 00:00:00-04:00,2024-06-07 00:00:00-04:00
1794,EDSA,2010-06-21 00:00:00-04:00,2024-06-07 00:00:00-04:00
1795,EDTK,2020-07-23 00:00:00-04:00,2024-06-07 00:00:00-04:00
1796,EDU,2006-09-15 00:00:00-04:00,2024-06-07 00:00:00-04:00
1797,EDUC,1980-03-18 00:00:00-05:00,2024-06-07 00:00:00-04:00
1798,EDXC,2001-08-03 00:00:00-04:00,2024-06-07 00:00:00-04:00
1799,EE,2022-04-13 00:00:00-04:00,2024-06-07 00:00:00-04:00
1800,EEFT,1997-03-07 00:00:00-05:00,2024-06-07 00:00:00-04:00
1801,EEGI,2001-01-02 00:00:00-05:00,2024-06-07 00:00:00-04:00
1802,EEIQ,2021-03-24 00:00:00-04:00,2024-06-07 00:00:00-04:00
1803,EESH,2002-05-20 00:00:00-04:00,2024-06-07 00:00:00-04:00
1804,EEX,2017-04-28 00:00:00-04:00,2024-06-07 00:00:00-04:00
1805,EFBI,2017-07-21 00:00:00-04:00,2024-04-12 00:00:00-04:00
1806,EFC,2010-10-08 00:00:00-04:00,2024-06-07 00:00:00-04:00
1807,EFC-PB,2021-12-14 00:00:00-05:00,2024-06-07 00:00:00-04:00
1808,EFIR,2003-03-18 00:00:00-05:00,2024-06-07 00:00:00-04:00
1809,EFOI,1994-08-18 00:00:00-04:00,2024-06-07 00:00:00-04:00
1810,EFR,2003-11-25 00:00:00-05:00,2024-06-07 00:00:00-04:00
1811,EFSCP,2021-11-11 00:00:00-05:00,2024-06-07 00:00:00-04:00
1812,EFSH,2018-05-09 00:00:00-04:00,2024-06-07 00:00:00-04:00
1813,EFSI,2001-07-05 00:00:00-04:00,2024-06-07 00:00:00-04:00
1814,EFT,2004-07-26 00:00:00-04:00,2024-06-07 00:00:00-04:00
1815,EFX,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
1816,EGAN,1999-09-23 00:00:00-04:00,2024-06-07 00:00:00-04:00
1817,EGBN,1999-07-14 00:00:00-04:00,2024-06-07 00:00:00-04:00
1818,EGHT,1997-07-02 00:00:00-04:00,2024-06-07 00:00:00-04:00
1819,EGIO,2007-06-08 00:00:00-04:00,2024-06-07 00:00:00-04:00
1820,EGLE,2005-06-23 00:00:00-04:00,2024-04-08 00:00:00-04:00
1821,EGMCF,2016-09-08 00:00:00-04:00,2024-06-07 00:00:00-04:00
1822,EGO,2003-01-23 00:00:00-05:00,2024-06-07 00:00:00-04:00
1823,EGP,1973-02-21 00:00:00-05:00,2024-06-07 00:00:00-04:00
1824,EGRX,2014-02-12 00:00:00-05:00,2024-06-07 00:00:00-04:00
1825,EGY,1993-01-29 00:00:00-05:00,2024-06-07 00:00:00-04:00
1826,EH,2019-12-13 00:00:00-05:00,2024-06-07 00:00:00-04:00
1827,EHAB,2022-06-23 00:00:00-04:00,2024-06-07 00:00:00-04:00
1828,EHC,1986-09-24 00:00:00-04:00,2024-06-07 00:00:00-04:00
1829,EHTH,2006-10-20 00:00:00-04:00,2024-06-07 00:00:00-04:00
1830,EHVVF,2016-12-15 00:00:00-05:00,2024-06-07 00:00:00-04:00
1831,EICA,2021-10-19 00:00:00-04:00,2024-06-07 00:00:00-04:00
1832,EIG,2007-01-31 00:00:00-05:00,2024-06-07 00:00:00-04:00
1833,EIGR,2014-01-30 00:00:00-05:00,2024-06-07 00:00:00-04:00
1834,EIM,2002-08-28 00:00:00-04:00,2024-06-07 00:00:00-04:00
1835,EIPAF,2010-04-26 00:00:00-04:00,2024-06-07 00:00:00-04:00
1836,EIX,1973-05-03 00:00:00-04:00,2024-06-07 00:00:00-04:00
1837,EJH,2021-05-14 00:00:00-04:00,2024-06-07 00:00:00-04:00
1838,EKSO,2014-01-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
1839,EL,1995-11-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
1840,ELA,1992-03-18 00:00:00-05:00,2024-06-07 00:00:00-04:00
1841,ELBM,2021-01-08 00:00:00-05:00,2024-06-07 00:00:00-04:00
1842,ELDN,2014-09-17 00:00:00-04:00,2024-06-07 00:00:00-04:00
1843,ELEV,2021-06-25 00:00:00-04:00,2024-06-07 00:00:00-04:00
1844,ELF,2016-09-22 00:00:00-04:00,2024-06-07 00:00:00-04:00
1845,ELLO,1995-10-06 00:00:00-04:00,2024-06-07 00:00:00-04:00
1846,ELMD,2010-08-13 00:00:00-04:00,2024-06-07 00:00:00-04:00
1847,ELMSQ,2020-09-21 00:00:00-04:00,2024-06-07 00:00:00-04:00
1848,ELOX,1998-12-11 00:00:00-05:00,2024-06-07 00:00:00-04:00
1849,ELP,1998-06-03 00:00:00-04:00,2024-06-07 00:00:00-04:00
1850,ELRA,2007-08-31 00:00:00-04:00,2024-06-07 00:00:00-04:00
1851,ELRE,2010-04-13 00:00:00-04:00,2024-06-07 00:00:00-04:00
1852,ELS,1993-02-25 00:00:00-05:00,2024-06-07 00:00:00-04:00
1853,ELSE,1981-06-09 00:00:00-04:00,2024-06-07 00:00:00-04:00
1854,ELST,1999-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
1855,ELTK,1997-01-22 00:00:00-05:00,2024-06-07 00:00:00-04:00
1856,ELTP,2000-02-24 00:00:00-05:00,2024-06-07 00:00:00-04:00
1857,ELV,2001-10-30 00:00:00-05:00,2024-06-07 00:00:00-04:00
1858,ELVG,2019-12-13 00:00:00-05:00,2024-06-07 00:00:00-04:00
1859,ELYM,2021-08-10 00:00:00-04:00,2024-06-07 00:00:00-04:00
1860,ELYS,2004-07-12 00:00:00-04:00,2024-06-07 00:00:00-04:00
1861,EM,2021-04-01 00:00:00-04:00,2024-06-07 00:00:00-04:00
1862,EMAX,1996-12-10 00:00:00-05:00,2024-06-07 00:00:00-04:00
1863,EMBC,2022-03-22 00:00:00-04:00,2024-06-07 00:00:00-04:00
1864,EMCGU,2022-08-10 00:00:00-04:00,2024-06-07 00:00:00-04:00
1865,EME,1995-01-10 00:00:00-05:00,2024-06-07 00:00:00-04:00
1866,EMED,2019-08-14 00:00:00-04:00,2024-06-07 00:00:00-04:00
1867,EMKR,1997-03-06 00:00:00-05:00,2024-06-07 00:00:00-04:00
1868,EML,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
1869,EMMA,2000-05-09 00:00:00-04:00,2024-06-07 00:00:00-04:00
1870,EMMS,2002-01-02 00:00:00-05:00,2024-06-07 00:00:00-04:00
1871,EMN,1993-12-14 00:00:00-05:00,2024-06-07 00:00:00-04:00
1872,EMR,1972-06-01 00:00:00-04:00,2024-06-07 00:00:00-04:00
1873,EMRAF,2010-01-05 00:00:00-05:00,2024-06-07 00:00:00-04:00
1874,EMWPF,2013-07-18 00:00:00-04:00,2024-06-07 00:00:00-04:00
1875,EMX,2007-08-28 00:00:00-04:00,2024-06-07 00:00:00-04:00
1876,EMYB,2012-01-31 00:00:00-05:00,2024-06-07 00:00:00-04:00
1877,ENBP,1994-07-19 00:00:00-04:00,2024-06-07 00:00:00-04:00
1878,ENCC,1995-11-10 00:00:00-05:00,2024-06-07 00:00:00-04:00
1879,ENDI,2002-01-02 00:00:00-05:00,2024-06-07 00:00:00-04:00
1880,ENDPQ,2000-07-18 00:00:00-04:00,2024-05-01 00:00:00-04:00
1881,ENDV,2012-11-15 00:00:00-05:00,2024-06-07 00:00:00-04:00
1882,ENFN,2021-10-21 00:00:00-04:00,2024-06-07 00:00:00-04:00
1883,ENG,1995-01-20 00:00:00-05:00,2024-06-07 00:00:00-04:00
1884,ENIC,2016-04-21 00:00:00-04:00,2024-06-07 00:00:00-04:00
1885,ENLC,2004-01-13 00:00:00-05:00,2024-06-07 00:00:00-04:00
1886,ENLV,2014-07-31 00:00:00-04:00,2024-06-07 00:00:00-04:00
1887,ENMI,2010-04-21 00:00:00-04:00,2024-06-07 00:00:00-04:00
1888,ENOV,2008-05-08 00:00:00-04:00,2024-06-07 00:00:00-04:00
1889,ENPH,2012-03-30 00:00:00-04:00,2024-06-07 00:00:00-04:00
1890,ENR,2015-06-12 00:00:00-04:00,2024-06-07 00:00:00-04:00
1891,ENRT,2006-08-22 00:00:00-04:00,2024-06-07 00:00:00-04:00
1892,ENS,2004-08-02 00:00:00-04:00,2024-06-07 00:00:00-04:00
1893,ENSG,2007-11-09 00:00:00-05:00,2024-06-07 00:00:00-04:00
1894,ENSV,1994-04-13 00:00:00-04:00,2024-06-07 00:00:00-04:00
1895,ENTA,2013-03-21 00:00:00-04:00,2024-06-07 00:00:00-04:00
1896,ENTG,2000-07-11 00:00:00-04:00,2024-06-07 00:00:00-04:00
1897,ENV,2010-07-29 00:00:00-04:00,2024-06-07 00:00:00-04:00
1898,ENVA,2014-11-13 00:00:00-05:00,2024-06-07 00:00:00-04:00
1899,ENVB,2015-05-04 00:00:00-04:00,2024-06-07 00:00:00-04:00
1900,ENVX,2021-01-05 00:00:00-05:00,2024-06-07 00:00:00-04:00
1901,ENX,2002-08-28 00:00:00-04:00,2024-06-07 00:00:00-04:00
1902,ENZ,1980-06-12 00:00:00-04:00,2024-06-07 00:00:00-04:00
1903,ENZN,1984-02-15 00:00:00-05:00,2024-06-07 00:00:00-04:00
1904,EOG,1989-10-04 00:00:00-04:00,2024-06-07 00:00:00-04:00
1905,EOI,2004-10-27 00:00:00-04:00,2024-06-07 00:00:00-04:00
1906,EOLS,2018-02-08 00:00:00-05:00,2024-06-07 00:00:00-04:00
1907,EOS,2005-01-27 00:00:00-05:00,2024-06-07 00:00:00-04:00
1908,EOSEW,2020-11-19 00:00:00-05:00,2024-06-07 00:00:00-04:00
1909,EOSS,2017-01-06 00:00:00-05:00,2024-06-07 00:00:00-04:00
1910,EOT,2009-05-27 00:00:00-04:00,2024-06-07 00:00:00-04:00
1911,EP,1999-10-27 00:00:00-04:00,2024-06-07 00:00:00-04:00
1912,EP-PC,1998-03-12 00:00:00-05:00,2024-06-07 00:00:00-04:00
1913,EPAC,2000-07-24 00:00:00-04:00,2024-06-07 00:00:00-04:00
1914,EPAM,2012-02-08 00:00:00-05:00,2024-06-07 00:00:00-04:00
1915,EPC,2000-03-27 00:00:00-05:00,2024-06-07 00:00:00-04:00
1916,EPD,1998-07-28 00:00:00-04:00,2024-06-07 00:00:00-04:00
1917,EPGG,2013-04-05 00:00:00-04:00,2024-06-07 00:00:00-04:00
1918,EPIX,2015-03-13 00:00:00-04:00,2024-06-07 00:00:00-04:00
1919,EPM,1996-04-11 00:00:00-04:00,2024-06-07 00:00:00-04:00
1920,EPOW,2021-02-09 00:00:00-05:00,2024-06-07 00:00:00-04:00
1921,EPR,1997-11-18 00:00:00-05:00,2024-06-07 00:00:00-04:00
1922,EPR-PE,2008-04-07 00:00:00-04:00,2024-06-07 00:00:00-04:00
1923,EPRT,2018-06-21 00:00:00-04:00,2024-06-07 00:00:00-04:00
1924,EPSN,2007-11-15 00:00:00-05:00,2024-06-07 00:00:00-04:00
1925,EPWCF,1997-05-22 00:00:00-04:00,2024-06-07 00:00:00-04:00
1926,EQ,2018-10-12 00:00:00-04:00,2024-06-07 00:00:00-04:00
1927,EQBK,2015-11-11 00:00:00-05:00,2024-06-07 00:00:00-04:00
1928,EQC,1986-12-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
1929,EQC-PD,2006-11-10 00:00:00-05:00,2024-06-07 00:00:00-04:00
1930,EQH,2018-05-10 00:00:00-04:00,2024-06-07 00:00:00-04:00
1931,EQH-PC,2021-01-06 00:00:00-05:00,2024-06-07 00:00:00-04:00
1932,EQIX,2000-08-11 00:00:00-04:00,2024-06-07 00:00:00-04:00
1933,EQR,1993-08-12 00:00:00-04:00,2024-06-07 00:00:00-04:00
1934,EQT,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
1935,EQX,2019-01-02 00:00:00-05:00,2024-06-07 00:00:00-04:00
1936,ERAS,2021-07-16 00:00:00-04:00,2024-06-07 00:00:00-04:00
1937,ERF,2000-11-17 00:00:00-05:00,2024-05-30 00:00:00-04:00
1938,ERIE,1995-10-02 00:00:00-04:00,2024-06-07 00:00:00-04:00
1939,ERII,2008-07-02 00:00:00-04:00,2024-06-07 00:00:00-04:00
1940,ERIXF,2010-10-15 00:00:00-04:00,2024-06-07 00:00:00-04:00
1941,ERJ,2000-07-21 00:00:00-04:00,2024-06-07 00:00:00-04:00
1942,ERKH,2019-07-10 00:00:00-04:00,2024-06-07 00:00:00-04:00
1943,ERLFF,2021-01-08 00:00:00-05:00,2024-06-07 00:00:00-04:00
1944,ERO,2017-10-20 00:00:00-04:00,2024-06-07 00:00:00-04:00
1945,ES,1973-02-21 00:00:00-05:00,2024-06-07 00:00:00-04:00
1946,ESAB,2022-03-29 00:00:00-04:00,2024-06-07 00:00:00-04:00
1947,ESBS,2007-09-04 00:00:00-04:00,2024-06-07 00:00:00-04:00
1948,ESCA,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
1949,ESE,1990-10-01 00:00:00-04:00,2024-06-07 00:00:00-04:00
1950,ESEA,2006-05-05 00:00:00-04:00,2024-06-07 00:00:00-04:00
1951,ESGRP,2018-06-20 00:00:00-04:00,2024-06-07 00:00:00-04:00
1952,ESI,2013-10-22 00:00:00-04:00,2024-06-07 00:00:00-04:00
1953,ESLT,1996-11-27 00:00:00-05:00,2024-06-07 00:00:00-04:00
1954,ESMC,1992-09-11 00:00:00-04:00,2024-06-07 00:00:00-04:00
1955,ESNT,2013-10-31 00:00:00-04:00,2024-06-07 00:00:00-04:00
1956,ESOA,2006-10-03 00:00:00-04:00,2024-06-07 00:00:00-04:00
1957,ESP,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
1958,ESPR,2013-06-26 00:00:00-04:00,2024-06-07 00:00:00-04:00
1959,ESQ,2017-06-27 00:00:00-04:00,2024-06-07 00:00:00-04:00
1960,ESRT,2013-10-02 00:00:00-04:00,2024-06-07 00:00:00-04:00
1961,ESS,1994-06-07 00:00:00-04:00,2024-06-07 00:00:00-04:00
1962,ESSA,2007-04-04 00:00:00-04:00,2024-06-07 00:00:00-04:00
1963,ESTA,2018-07-19 00:00:00-04:00,2024-06-07 00:00:00-04:00
1964,ESTC,2018-10-05 00:00:00-04:00,2024-06-07 00:00:00-04:00
1965,ET,2006-02-03 00:00:00-05:00,2024-06-07 00:00:00-04:00
1966,ET-PE,2021-04-06 00:00:00-04:00,2024-05-14 00:00:00-04:00
1967,ETCG,2018-05-10 00:00:00-04:00,2024-06-07 00:00:00-04:00
1968,ETCK,2001-05-16 00:00:00-04:00,2024-06-07 00:00:00-04:00
1969,ETD,1993-03-16 00:00:00-05:00,2024-06-07 00:00:00-04:00
1970,ETG,2004-01-29 00:00:00-05:00,2024-06-07 00:00:00-04:00
1971,ETHE,2019-06-14 00:00:00-04:00,2024-06-07 00:00:00-04:00
1972,ETJ,2007-07-27 00:00:00-04:00,2024-06-07 00:00:00-04:00
1973,ETN,1972-06-01 00:00:00-04:00,2024-06-07 00:00:00-04:00
1974,ETNB,2019-11-11 00:00:00-05:00,2024-06-07 00:00:00-04:00
1975,ETNI,2009-08-11 00:00:00-04:00,2024-06-07 00:00:00-04:00
1976,ETO,2004-05-26 00:00:00-04:00,2024-06-07 00:00:00-04:00
1977,ETON,2018-11-13 00:00:00-05:00,2024-06-07 00:00:00-04:00
1978,ETR,1972-06-01 00:00:00-04:00,2024-06-07 00:00:00-04:00
1979,ETRN,2018-10-31 00:00:00-04:00,2024-06-07 00:00:00-04:00
1980,ETSY,2015-04-16 00:00:00-04:00,2024-06-07 00:00:00-04:00
1981,ETV,2005-06-28 00:00:00-04:00,2024-06-07 00:00:00-04:00
1982,ETW,2005-11-21 00:00:00-05:00,2024-06-07 00:00:00-04:00
1983,ETWO,2020-06-15 00:00:00-04:00,2024-06-07 00:00:00-04:00
1984,ETX,2013-03-26 00:00:00-04:00,2024-06-07 00:00:00-04:00
1985,ETY,2006-11-28 00:00:00-05:00,2024-06-07 00:00:00-04:00
1986,EUBG,2009-07-24 00:00:00-04:00,2024-06-07 00:00:00-04:00
1987,EURN,2015-01-26 00:00:00-05:00,2024-06-07 00:00:00-04:00
1988,EVA,2015-04-29 00:00:00-04:00,2024-06-07 00:00:00-04:00
1989,EVAX,2021-02-05 00:00:00-05:00,2024-06-07 00:00:00-04:00
1990,EVBG,2016-09-16 00:00:00-04:00,2024-06-07 00:00:00-04:00
1991,EVBN,2002-04-16 00:00:00-04:00,2024-06-07 00:00:00-04:00
1992,EVC,2000-08-02 00:00:00-04:00,2024-06-07 00:00:00-04:00
1993,EVCM,2021-07-01 00:00:00-04:00,2024-06-07 00:00:00-04:00
1994,EVE,2022-02-04 00:00:00-05:00,2024-06-07 00:00:00-04:00
1995,EVER,2018-06-28 00:00:00-04:00,2024-06-07 00:00:00-04:00
1996,EVEX,2022-05-10 00:00:00-04:00,2024-06-07 00:00:00-04:00
1997,EVF,1998-10-28 00:00:00-05:00,2024-06-07 00:00:00-04:00
1998,EVFM,2014-11-20 00:00:00-05:00,2024-06-07 00:00:00-04:00
1999,EVG,2005-02-24 00:00:00-05:00,2024-06-07 00:00:00-04:00
2000,EVGN,2010-10-15 00:00:00-04:00,2024-06-07 00:00:00-04:00
2001,EVGOW,2021-01-04 00:00:00-05:00,2024-06-07 00:00:00-04:00
2002,EVGRU,2022-02-09 00:00:00-05:00,2024-06-07 00:00:00-04:00
2003,EVH,2015-06-05 00:00:00-04:00,2024-06-07 00:00:00-04:00
2004,EVI,1990-03-27 00:00:00-05:00,2024-06-07 00:00:00-04:00
2005,EVIO,2004-01-21 00:00:00-05:00,2024-06-07 00:00:00-04:00
2006,EVLO,2018-05-08 00:00:00-04:00,2024-06-07 00:00:00-04:00
2007,EVM,2002-08-28 00:00:00-04:00,2024-06-07 00:00:00-04:00
2008,EVN,1999-01-27 00:00:00-05:00,2024-06-07 00:00:00-04:00
2009,EVOA,2009-09-08 00:00:00-04:00,2024-06-07 00:00:00-04:00
2010,EVOK,2013-09-25 00:00:00-04:00,2024-06-07 00:00:00-04:00
2011,EVOL,1998-05-12 00:00:00-04:00,2024-06-07 00:00:00-04:00
2012,EVOTF,2009-10-07 00:00:00-04:00,2024-06-07 00:00:00-04:00
2013,EVR,2006-08-14 00:00:00-04:00,2024-06-07 00:00:00-04:00
2014,EVRG,1973-02-21 00:00:00-05:00,2024-06-07 00:00:00-04:00
2015,EVRI,2005-09-23 00:00:00-04:00,2024-06-07 00:00:00-04:00
2016,EVT,2003-09-26 00:00:00-04:00,2024-06-07 00:00:00-04:00
2017,EVTC,2013-04-12 00:00:00-04:00,2024-06-07 00:00:00-04:00
2018,EVTL,2020-11-02 00:00:00-05:00,2024-06-07 00:00:00-04:00
2019,EVTV,2017-06-15 00:00:00-04:00,2024-06-07 00:00:00-04:00
2020,EVV,2003-06-11 00:00:00-04:00,2024-06-07 00:00:00-04:00
2021,EVVL,2022-08-30 00:00:00-04:00,2024-06-07 00:00:00-04:00
2022,EW,2000-03-27 00:00:00-05:00,2024-06-07 00:00:00-04:00
2023,EWBC,1999-02-03 00:00:00-05:00,2024-06-07 00:00:00-04:00
2024,EWCZ,2021-08-05 00:00:00-04:00,2024-06-07 00:00:00-04:00
2025,EWLL,2016-03-31 00:00:00-04:00,2024-06-07 00:00:00-04:00
2026,EWLU,2015-09-10 00:00:00-04:00,2024-06-07 00:00:00-04:00
2027,EWTX,2021-03-26 00:00:00-04:00,2024-06-07 00:00:00-04:00
2028,EXAI,2021-10-01 00:00:00-04:00,2024-06-07 00:00:00-04:00
2029,EXAS,2001-02-01 00:00:00-05:00,2024-06-07 00:00:00-04:00
2030,EXC,1973-05-02 00:00:00-04:00,2024-06-07 00:00:00-04:00
2031,EXCL,2021-03-19 00:00:00-04:00,2024-06-07 00:00:00-04:00
2032,EXDW,2017-11-08 00:00:00-05:00,2024-06-07 00:00:00-04:00
2033,EXEL,2000-04-17 00:00:00-04:00,2024-06-07 00:00:00-04:00
2034,EXEO,2014-04-30 00:00:00-04:00,2024-06-07 00:00:00-04:00
2035,EXFY,2021-11-10 00:00:00-05:00,2024-06-07 00:00:00-04:00
2036,EXG,2007-04-23 00:00:00-04:00,2024-06-07 00:00:00-04:00
2037,EXK,2006-04-26 00:00:00-04:00,2024-06-07 00:00:00-04:00
2038,EXLA,2012-12-13 00:00:00-05:00,2024-06-07 00:00:00-04:00
2039,EXLS,2006-10-20 00:00:00-04:00,2024-06-07 00:00:00-04:00
2040,EXNN,2019-03-13 00:00:00-04:00,2024-06-07 00:00:00-04:00
2041,EXP,1994-04-12 00:00:00-04:00,2024-06-07 00:00:00-04:00
2042,EXPD,1984-09-26 00:00:00-04:00,2024-06-07 00:00:00-04:00
2043,EXPE,2005-07-21 00:00:00-04:00,2024-06-07 00:00:00-04:00
2044,EXPI,2018-02-07 00:00:00-05:00,2024-06-07 00:00:00-04:00
2045,EXPO,1990-08-17 00:00:00-04:00,2024-06-07 00:00:00-04:00
2046,EXPR,2010-05-13 00:00:00-04:00,2024-06-07 00:00:00-04:00
2047,EXR,2004-08-16 00:00:00-04:00,2024-06-07 00:00:00-04:00
2048,EXTR,1999-04-09 00:00:00-04:00,2024-06-07 00:00:00-04:00
2049,EYE,2017-10-27 00:00:00-04:00,2024-06-07 00:00:00-04:00
2050,EYEN,2018-01-25 00:00:00-05:00,2024-06-07 00:00:00-04:00
2051,EYPT,2005-01-27 00:00:00-05:00,2024-06-07 00:00:00-04:00
2052,EZFL,2021-09-15 00:00:00-04:00,2024-06-07 00:00:00-04:00
2053,EZGO,2021-01-26 00:00:00-05:00,2024-06-07 00:00:00-04:00
2054,EZOO,2020-08-19 00:00:00-04:00,2024-06-07 00:00:00-04:00
2055,EZPW,1991-08-27 00:00:00-04:00,2024-06-07 00:00:00-04:00
2056,EZRG,2021-10-05 00:00:00-04:00,2024-06-07 00:00:00-04:00
2057,F,1972-06-01 00:00:00-04:00,2024-06-07 00:00:00-04:00
2058,FA,2021-06-23 00:00:00-04:00,2024-06-07 00:00:00-04:00
2059,FAF,2010-05-28 00:00:00-04:00,2024-06-07 00:00:00-04:00
2060,FALC,2001-08-23 00:00:00-04:00,2024-06-07 00:00:00-04:00
2061,FAMI,2018-02-16 00:00:00-05:00,2024-06-07 00:00:00-04:00
2062,FANG,2012-10-12 00:00:00-04:00,2024-06-07 00:00:00-04:00
2063,FANH,2007-11-01 00:00:00-04:00,2024-06-07 00:00:00-04:00
2064,FARM,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
2065,FARO,1997-09-18 00:00:00-04:00,2024-06-07 00:00:00-04:00
2066,FAST,1987-08-20 00:00:00-04:00,2024-06-07 00:00:00-04:00
2067,FATE,2013-10-01 00:00:00-04:00,2024-06-07 00:00:00-04:00
2068,FATH,2021-12-27 00:00:00-05:00,2024-05-20 00:00:00-04:00
2069,FBCD,2007-09-12 00:00:00-04:00,2024-06-07 00:00:00-04:00
2070,FBDS,2000-03-27 00:00:00-05:00,2024-06-07 00:00:00-04:00
2071,FBIOP,2017-11-14 00:00:00-05:00,2024-06-07 00:00:00-04:00
2072,FBIZ,2005-11-09 00:00:00-05:00,2024-06-07 00:00:00-04:00
2073,FBK,2016-09-16 00:00:00-04:00,2024-06-07 00:00:00-04:00
2074,FBMS,2003-01-02 00:00:00-05:00,2024-06-07 00:00:00-04:00
2075,FBNC,1987-04-30 00:00:00-04:00,2024-06-07 00:00:00-04:00
2076,FBP,1987-01-13 00:00:00-05:00,2024-06-07 00:00:00-04:00
2077,FBRT,2021-10-19 00:00:00-04:00,2024-06-07 00:00:00-04:00
2078,FBRT-PE,2021-10-19 00:00:00-04:00,2024-06-07 00:00:00-04:00
2079,FBRX,2017-04-13 00:00:00-04:00,2024-06-07 00:00:00-04:00
2080,FC,1992-06-03 00:00:00-04:00,2024-06-07 00:00:00-04:00
2081,FCAP,1999-01-04 00:00:00-05:00,2024-06-07 00:00:00-04:00
2082,FCBC,1994-04-08 00:00:00-04:00,2024-06-07 00:00:00-04:00
2083,FCCN,2004-05-12 00:00:00-04:00,2024-06-07 00:00:00-04:00
2084,FCCO,1999-03-09 00:00:00-05:00,2024-06-07 00:00:00-04:00
2085,FCELB,2013-01-02 00:00:00-05:00,2024-06-07 00:00:00-04:00
2086,FCF,1992-06-10 00:00:00-04:00,2024-06-07 00:00:00-04:00
2087,FCFS,1991-06-10 00:00:00-04:00,2024-06-07 00:00:00-04:00
2088,FCIC,1994-04-11 00:00:00-04:00,2024-06-07 00:00:00-04:00
2089,FCN,1996-05-09 00:00:00-04:00,2024-06-07 00:00:00-04:00
2090,FCNCP,2020-03-06 00:00:00-05:00,2024-06-07 00:00:00-04:00
2091,FCO,1992-03-12 00:00:00-05:00,2024-06-07 00:00:00-04:00
2092,FCPT,2015-11-10 00:00:00-05:00,2024-06-07 00:00:00-04:00
2093,FCRX,2021-05-28 00:00:00-04:00,2024-06-07 00:00:00-04:00
2094,FCTI,2019-10-09 00:00:00-04:00,2024-06-07 00:00:00-04:00
2095,FCUV,2014-11-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
2096,FCX,1995-07-10 00:00:00-04:00,2024-06-07 00:00:00-04:00
2097,FDBC,1999-04-13 00:00:00-04:00,2024-06-07 00:00:00-04:00
2098,FDBL,2008-01-23 00:00:00-05:00,2024-06-07 00:00:00-04:00
2099,FDCT,2021-01-08 00:00:00-05:00,2024-06-07 00:00:00-04:00
2100,FDIT,2002-02-15 00:00:00-05:00,2024-06-07 00:00:00-04:00
2101,FDMT,2020-12-11 00:00:00-05:00,2024-06-07 00:00:00-04:00
2102,FDOC,2011-08-31 00:00:00-04:00,2024-06-07 00:00:00-04:00
2103,FDP,1997-10-24 00:00:00-04:00,2024-06-07 00:00:00-04:00
2104,FDS,1996-06-28 00:00:00-04:00,2024-06-07 00:00:00-04:00
2105,FDUS,2011-06-21 00:00:00-04:00,2024-06-07 00:00:00-04:00
2106,FDX,1978-04-12 00:00:00-05:00,2024-06-07 00:00:00-04:00
2107,FE,1997-11-10 00:00:00-05:00,2024-06-07 00:00:00-04:00
2108,FEAM,2022-03-15 00:00:00-04:00,2024-06-07 00:00:00-04:00
2109,FECOF,1999-11-04 00:00:00-05:00,2024-06-07 00:00:00-04:00
